K02636	-0.10526315789473684
K01448	-0.10526315789473684
K26986	0.05263157894736842
K02426	0.5614035087719298
K18208	-0.9473684210526316
K11530	0.21052631578947367
K01878	-0.10526315789473684
K00281	-0.10526315789473684
K06978	0.00877192982456132
K03182	-0.10526315789473684
K02654	-0.26315789473684215
K05846	-0.3333333333333333
K02030	0.00877192982456132
K00606	-0.21052631578947367
K02666	-0.26315789473684215
K18058	-0.16666666666666666
K01069	-0.1578947368421053
K00859	-0.10526315789473684
K00688	-0.10526315789473684
K06940	0.22807017543859653
K09121	-0.10526315789473684
K01784	0.22807017543859653
K03587	-0.10526315789473684
K03497	0.10526315789473684
K00833	0.17543859649122806
K03856	-0.11403508771929824
K01579	-0.11403508771929824
K00942	-0.10526315789473684
K25182	0.10526315789473684
K07213	-0.7807017543859649
K03076	-0.10526315789473684
K23994	-0.9473684210526316
K26272	-0.14912280701754388
K07053	-0.5
K06158	0.06140350877192979
K28283	-0.16666666666666666
K03101	-0.10526315789473684
K11521	-0.9473684210526316
K02075	0.6842105263157895
K06208	-0.10526315789473684
K00605	-0.10526315789473684
K03797	-0.10526315789473684
K21600	-0.5
K03818	0.043859649122807015
K09118	-0.1578947368421053
K25223	-0.26315789473684215
K07257	0.10526315789473684
K14606	-0.9473684210526316
K00696	0.17543859649122806
K07496	-0.7807017543859649
K24299	-0.16666666666666666
K02044	0.7280701754385965
K02575	0.7280701754385965
K02837	0.06140350877192979
K02711	0.00877192982456132
K23753	-0.4473684210526316
K02357	-0.10526315789473684
K00030	-0.5
K19236	-0.5
K09935	-0.11403508771929824
K01470	-0.1578947368421053
K02010	-0.10526315789473684
K01046	0.8947368421052632
K03688	-0.17543859649122806
K00027	-0.7894736842105263
K09775	-0.10526315789473684
K28141	0.05263157894736842
K11069	-0.3333333333333333
K06923	-0.7807017543859649
K01262	-0.10526315789473684
K02238	-0.368421052631579
K03271	0.05263157894736842
K06196	-0.10526315789473684
K06218	-0.008771929824561403
K05567	-0.4736842105263158
K02961	0.0
K26731	-0.6666666666666666
K03273	-0.06140350877192982
K02259	-0.10526315789473684
K09774	-0.10526315789473684
K05815	-0.3333333333333333
K07112	-0.6666666666666666
K01870	-0.10526315789473684
K03439	-0.10526315789473684
K05566	-0.5263157894736843
K08992	-0.16666666666666666
K01056	-0.10526315789473684
K07231	-0.3333333333333333
K02343	-0.10526315789473684
K03655	-0.10526315789473684
K04485	-0.10526315789473684
K00392	-0.10526315789473684
K06160	-0.16666666666666666
K14205	-0.16666666666666666
K27542	-0.2807017543859649
K07486	0.15789473684210525
K02042	0.7280701754385965
K01626	-0.1578947368421053
K11522	-0.9473684210526316
K09022	-0.03508771929824561
K00979	0.02631578947368418
K11959	0.39473684210526316
K11524	-0.9473684210526316
K02892	0.0
K07459	0.05263157894736842
K06443	0.3421052631578947
K02884	-0.10526315789473684
K03762	0.15789473684210525
K00611	-0.10526315789473684
K25169	-0.1578947368421053
K19123	-0.16666666666666666
K03531	-0.10526315789473684
K01977	0.0
K14226	0.0
K09748	-0.10526315789473684
K02008	-0.5
K03924	-0.6842105263157895
K00366	-0.10526315789473684
K11752	-0.10526315789473684
K00133	-0.10526315789473684
K22895	0.05263157894736842
K01620	-0.16666666666666666
K01892	-0.10526315789473684
K11780	-0.45614035087719296
K22063	0.05263157894736842
K11312	-0.03508771929824561
K23242	0.05263157894736842
K01749	-0.10526315789473684
K04720	-0.5
K02335	-0.10526315789473684
K00571	-0.16666666666666666
K03181	-0.10526315789473684
K00663	0.05263157894736842
K02956	-0.10526315789473684
K05381	0.3684210526315789
K20074	-0.4473684210526316
K13745	0.42105263157894735
K06006	-0.6666666666666666
K03585	-0.10526315789473684
K02945	-0.052631578947368474
K12957	0.20175438596491227
K01962	-0.10526315789473684
K01094	-0.10526315789473684
K02110	0.0
K02970	-0.10526315789473684
K02718	-0.10526315789473684
K01661	-0.10526315789473684
K00762	-0.10526315789473684
K02698	-0.10526315789473684
K14228	0.0
K06903	-0.5
K07233	0.05263157894736842
K03593	-0.10526315789473684
K03744	0.05263157894736842
K18234	-0.4473684210526316
K08697	-0.9473684210526316
K07000	-0.9473684210526316
K02474	0.10526315789473684
K03316	-0.45614035087719296
K16787	-0.10526315789473684
K07483	0.15789473684210525
K01951	0.0
K03684	-0.10526315789473684
K02316	-0.10526315789473684
K02049	-0.3596491228070176
K07190	0.1842105263157895
K23535	-0.3333333333333333
K13542	-0.2807017543859649
K25171	-0.1578947368421053
K07316	-0.3333333333333333
K09761	-0.10526315789473684
K13421	0.3157894736842105
K01483	-0.16666666666666666
K16052	0.6842105263157895
K11330	0.3157894736842105
K02121	0.05263157894736842
K01817	-0.10526315789473684
K03689	-0.04385964912280704
K19032	-0.10526315789473684
K03789	-0.10526315789473684
K00645	-0.10526315789473684
K02914	-0.21052631578947367
K01711	-0.21052631578947367
K03664	-0.10526315789473684
K18678	-0.10526315789473684
K09930	0.21052631578947367
K01548	-0.6140350877192982
K01682	-0.10526315789473684
K02231	-0.10526315789473684
K15918	0.3421052631578947
K01934	-0.368421052631579
K01872	-0.10526315789473684
K01985	0.0
K09825	-0.4473684210526316
K16149	-0.10526315789473684
K01181	-0.5
K09928	0.00877192982456132
K28280	-0.026315789473684237
K08921	0.15789473684210525
K08964	0.23684210526315785
K09983	0.09649122807017543
K07462	-0.10526315789473684
K03111	-0.10526315789473684
K14233	0.0
K02092	-0.10526315789473684
K03365	0.043859649122807015
K07124	-0.11403508771929824
K08296	-0.1578947368421053
K01657	-0.10526315789473684
K03470	-0.10526315789473684
K02048	-0.6666666666666666
K07504	-0.16666666666666666
K19159	-0.40350877192982454
K01426	0.05263157894736842
K01725	0.3421052631578947
K09792	-0.5
K02288	-0.21052631578947367
K15578	-0.7280701754385965
K00789	-0.10526315789473684
K01358	0.0
K04094	-0.10526315789473684
K02500	-0.10526315789473684
K09958	-0.2368421052631579
K10716	-0.10526315789473684
K02022	0.3070175438596491
K21029	0.05263157894736842
K14331	-0.1578947368421053
K02691	0.0
K05586	-0.13157894736842107
K00891	-0.10526315789473684
K02095	-0.10526315789473684
K02663	-0.14912280701754388
K01791	-0.10526315789473684
K07589	0.05263157894736842
K09932	-0.5087719298245614
K02714	0.06140350877192979
K09793	0.2631578947368421
K17063	0.10526315789473684
K01428	0.3421052631578947
K00784	-0.10526315789473684
K02986	0.0
K14441	-0.10526315789473684
K00382	0.0
K00116	0.7894736842105263
K03801	-0.10526315789473684
K15579	-0.7807017543859649
K07391	-0.21052631578947367
K08972	-0.5263157894736843
K02659	-0.11403508771929824
K02520	-0.052631578947368474
K19124	-0.16666666666666666
K01695	-0.10526315789473684
K23264	-0.10526315789473684
K08105	0.15789473684210525
K00720	-0.16666666666666666
K02485	0.05263157894736842
K06147	-0.10526315789473684
K28358	0.08771929824561403
K00278	-0.10526315789473684
K02634	-0.10526315789473684
K11523	-0.9473684210526316
K23139	-0.22807017543859648
K27682	0.17543859649122806
K00677	-0.10526315789473684
K01081	-0.11403508771929824
K18896	0.3157894736842105
K06187	-0.10526315789473684
K01473	-0.3333333333333333
K09972	-0.3157894736842105
K23997	-0.3157894736842105
K08300	-0.10526315789473684
K14330	-0.1578947368421053
K01775	-0.10526315789473684
K03782	0.02631578947368418
K04047	-0.3157894736842105
K02704	-0.052631578947368474
K07079	-0.10526315789473684
K00003	-0.10526315789473684
K07001	-0.11403508771929824
K02377	-0.26315789473684215
K11690	0.21052631578947367
K07395	-0.8947368421052632
K07659	0.7368421052631579
K06153	-0.10526315789473684
K17218	0.14912280701754385
K07448	-0.6140350877192982
K07065	-0.5087719298245614
K00989	-0.26315789473684215
K19003	-0.10526315789473684
K03841	-0.9473684210526316
K01790	0.1228070175438597
K04651	-0.20175438596491235
K00700	-0.10526315789473684
K01624	0.0
K06173	-0.10526315789473684
K01921	-0.10526315789473684
K12260	-0.5614035087719298
K10439	0.05263157894736842
K14237	0.0
K07037	0.06140350877192979
K07742	-0.10526315789473684
K15576	-0.7280701754385965
K23541	-0.631578947368421
K00799	-0.10526315789473684
K00798	-0.1578947368421053
K02705	0.0
K14224	0.0
K02029	-0.5
K00432	0.39473684210526316
K00766	-0.10526315789473684
K15383	0.2543859649122807
K17062	-0.06140350877192982
K28143	0.2631578947368421
K05370	0.5789473684210527
K03152	0.05263157894736842
K01802	0.05263157894736842
K11070	-0.3333333333333333
K01625	-0.1578947368421053
K01724	-0.10526315789473684
K02038	-0.10526315789473684
K01008	0.456140350877193
K03695	-0.10526315789473684
K21430	-0.8947368421052632
K03606	0.05263157894736842
K05845	-0.3333333333333333
K02712	-0.10526315789473684
K05577	-0.10526315789473684
K06024	-0.10526315789473684
K05573	-0.10526315789473684
K05592	0.8421052631578947
K00518	0.42105263157894735
K00554	-0.10526315789473684
K19156	0.10526315789473684
K01243	-0.017543859649122806
K24392	0.05263157894736842
K01738	-0.10526315789473684
K05356	-0.10526315789473684
K02552	-0.10526315789473684
K02031	-0.10526315789473684
K01689	-0.10526315789473684
K03575	-0.10526315789473684
K06183	0.22807017543859653
K03544	-0.10526315789473684
K07025	-0.3508771929824561
K07086	-0.07894736842105265
K03308	0.7894736842105263
K01512	0.456140350877193
K02014	-0.11403508771929824
K14229	0.0
