gene	WT5_N	WT6_N	WT7_N	WT8_N	Wt11N	Wt13N	Wt14N	Wt17N	Wt19N	Wt20N	Wt0O	WT1_O	WT2_O	WT3_O	WT4_O
K02106	3.609064177446615	2.086544655386578	3.136474127654863	2.29395112571783	3.7172606524771457	2.9254035083233085	1.9399258632307383	1.597352274165565	4.386053255377803	3.527794467225841	2.3140369426324137	3.8297140859010046	3.159669320544151	2.722432203113191	1.8553884763561619
K02108	864.0099640807196	710.1839263424861	788.9438767254925	750.7476411440172	866.4076751542885	908.3377893343873	891.5345002876122	854.2639962237442	999.1977572407558	1091.558404734129	796.5429386972464	701.6887252945286	699.7738230499252	702.6900008702158	686.3250645721112
K02109	845.9646431934865	693.4915690993935	696.7797908205573	645.8515123952836	836.6695899344714	958.3621893267159	935.5985306095675	820.4001280114342	965.2058445115778	1027.470138579526	851.8227101045763	695.3058684846935	710.553871320017	719.6295790229201	698.8067688675981
K02110	717.7225627548835	547.8128149778579	525.9625844836617	495.07636113219354	717.4313059280892	754.4615647965812	755.7396898614605	662.9011937787095	777.7020678441767	888.7102228686431	628.1324723167763	671.2637745009816	602.009937014265	628.7305926856408	582.7606532555036
K02111	2478.4646727918384	2125.99931796116	2059.6984329068896	1927.753109648693	2304.7016045358305	2437.1536627841483	2396.639837888489	2147.480397388186	2506.9035637768757	3075.9427925486643	2087.2613222544373	2118.470175184239	2134.449557478178	1958.4874776729282	1941.2423613075516
K02112	1484.047189766048	1224.2326550786338	1232.1517976871835	1165.118630853229	1351.653161866113	1371.1366243511347	1426.3997740069442	1317.176685276925	1360.4988941525023	1631.6049410919513	1251.1226403165917	1233.5934594474459	1219.8182206312508	1181.081837450606	1161.13584283962
K02113	650.8345733328729	531.6895153680525	554.673386113733	553.2593033208549	607.6291451164565	693.9057121742887	683.9624329219232	567.3795277836088	687.5138477804707	681.4522979191249	592.1363420980499	524.2453059811153	562.6070019580674	526.4881388353899	546.8335854860616
K02114	782.445113670426	566.2123451208122	618.3679376291857	629.7938545152589	657.3832492342276	647.3917963919482	703.9159560865822	674.7216006075347	671.0661480728039	687.0379724922325	462.8073885264828	518.713496745925	467.8169223417428	508.48983704814157	480.20827201690844
K02115	1015.1094509764845	761.0197415828136	828.2704369414727	777.0238085840577	887.2815234335833	1005.4611858107212	1013.7498296711486	879.182691700727	987.9584957738501	1012.4770120938164	844.109253629135	821.2609095321044	831.1788942043202	820.2083243046019	794.1062678804374
K02116	199.46094687354957	175.26975105247251	195.185197636368	170.37800633740613	164.98918434456255	159.14195085278797	182.3530311436894	174.7503387937128	199.29129479122892	173.155911766335	141.92759914812137	139.57180224172552	143.8578855353631	155.63237427797074	145.56365955412434
K02160	239.88246566095165	245.4535258245665	224.86106822879478	231.89760470892975	249.05646371596876	272.94014732656467	311.7737994477972	257.173716140656	293.5914397818517	273.9920369545403	380.27340423926	308.50474580869206	324.1448997075882	326.3893719065703	340.2107778918526
K02167	13.714443874297137	21.624190064915442	15.199836157096644	13.555165742878089	13.725270101454077	46.22137543150827	28.267491149933615	32.585986392977524	34.81429771456131	24.400578398312067	33.16786284439793	32.97809351748087	31.22496740302455	36.299096041509216	35.08370937109834
K02168	19.9701551152046	19.917017165053696	17.371241322396163	23.565134291464982	16.298758245476716	59.38569121896316	23.55624262494468	34.502809121976206	28.50934615995572	42.03955073444127	35.2247845711823	39.999236008299384	34.57049962477718	34.18164877242118	28.168170504679914
K02169	18.045320887233075	12.139896176794634	16.888706841218493	13.555165742878089	14.869042609908583	20.77036490909549	12.47095197791189	16.292993196488762	16.44769970766676	23.812612653774426	46.53785406849632	41.70133115758872	34.94222542719414	40.23149811267271	38.9631580034794
K02170	19.48894655821172	15.74392785428054	17.612508562985	17.308903948598175	22.5895070419765	28.08387367990376	23.27911035876886	27.79392957048083	27.961089503033495	26.458458504193807	25.45440636895655	20.85066557879436	22.303548145017537	21.476965157892952	24.288721872298847
K02173	30.797347647544445	24.469478231351683	26.298129224183082	22.522429234320516	29.166198965589913	21.355445610760153	25.496168488175417	26.196577296315265	29.879987802261283	24.400578398312067	35.2247845711823	22.978284515406028	32.340144810275426	24.35064359451243	30.023558981036075
K02182	14.195652431290018	10.812095032457721	13.028430991797123	13.138083720020301	11.151781957431437	14.04193683995188	12.47095197791189	12.459347738491408	16.44769970766676	13.523212124365724	10.541723849769886	11.06361847038068	11.895225677342685	9.982251411415033	10.457644139462003
K02192	0.721812835489323	2.276230533148994	5.549146533543219	2.29395112571783	1.429715635568133	0.5850807016646618	1.9399258632307383	1.277881819332452	3.289539941533352	3.821777339494661	27.768443311588968	45.74380713715089	38.84534635257221	35.54286487397777	40.81854647983556
K02193	21.41378078618325	21.24481830939061	20.26644820946219	25.233462382896132	19.444132643726608	17.84496140077218	23.27911035876886	26.835518205981494	23.575036247655692	18.814903825204485	14.912682519186667	15.531618237265185	15.984209503929234	14.519638416603685	15.686466209193005
K02194	4.571481291432379	6.069948088397317	5.066612052365548	5.422066297151235	5.718862542272532	5.265726314981955	6.096909855868034	8.306231825660939	5.756694897683366	2.6458458504193807	5.14230431696092	7.446666278140842	5.390024135045905	4.3861407716823635	5.734837108737228
K02195	12.03021392482205	11.191466787982552	10.374491345319932	13.763706754306982	14.29715635568133	16.089719295778195	16.627935970549185	17.251404560988103	13.980544751516748	17.344989463860383	16.455373814274942	12.340189832347683	11.709362776134206	9.074774010377304	8.939599022443327
K02196	1.443625670978646	0.9484293888120807	3.136474127654863	1.876869102860043	2.859431271136266	1.4627017541616543	2.217058129406558	1.9168227289986781	1.3706416423055634	2.3518629781505607	1.5426912950882758	2.127618936611669	0.18586290120847945	1.6637085685691722	2.698746874699872
K02197	7.21812835489323	8.535864499308726	7.479284458253904	10.21850956001579	9.436123194749678	4.095564911652632	7.482571186747133	7.986761370827825	4.386053255377803	8.819486168064602	7.199226043745288	5.957333022512674	7.620378949547658	8.016050375833284	7.084210546087164
K02198	12.752026760311372	10.622409154695305	14.234767194741302	13.138083720020301	17.442530753931223	16.382259646610528	19.95352316465902	18.20981592548744	14.528801408438973	16.757023719322746	15.684028166730805	15.106094449942852	15.426620800303795	15.427115817641415	19.734586521242814
K02199	9.624171139857639	8.535864499308726	8.926887901786918	6.047689331437916	8.578293813408798	7.313508770808271	6.928306654395494	7.028350006328486	9.320363167677831	4.115760211763481	5.9136499645050575	8.510475746446676	7.434516048339178	10.133497644921322	7.084210546087164
K02200	19.72955083670816	21.24481830939061	16.40617236004082	16.4747399028826	21.159791406408367	15.212098243281204	17.182200502900827	19.16822728998678	17.270084693050098	16.169057974785105	18.255180325211263	14.680570662620518	11.709362776134206	20.418241523348932	16.698496287205458
K02217	1650.7859547640817	1319.2652798376043	1061.8171258314655	1288.574909619134	1152.0648591408017	1336.909403303752	1270.6514404161337	812.7328370954395	1177.381170740479	1111.2552571761398	63.50745831446736	56.5946637138704	69.51272505197132	68.36329754484235	58.69774452472222
K02221	72.90309638442162	70.75283240538123	61.281879109564244	63.60500848581257	71.19983865129302	102.97420349298046	87.29666384538322	67.40826596978684	89.09170674986163	92.89858763694714	93.84705378453678	98.72151865878146	88.6566038764447	86.36159933209066	90.23934862277697
K02226	14.195652431290018	15.364556098755708	12.304629270030617	11.261214617160258	10.579895703204183	13.74939648911955	15.242274639670088	12.77881819332452	15.077058065361198	15.875075102516284	12.855760792402299	15.318856343604018	10.594185368883329	15.729608284653992	12.481704295486908
K02231	24.78224068513342	19.34795953176645	17.12997408180733	19.185773051458217	17.442530753931223	22.525607014089477	23.27911035876886	22.36293183831791	16.721828036127874	15.581092230247464	21.08344769953977	18.935808535843858	17.47111271359707	18.60328672127347	23.108020114617652
K02233	9.142962582864758	7.018377477209397	7.72055169884274	7.507476411440172	7.148578177840665	13.456856138287218	15.242274639670088	21.723990928651684	11.787518123827846	15.287109357978643	10.28460863392184	6.808380597157342	9.293145060423972	8.772281543364727	10.12030078012452
K02237	4.0902727344394965	5.500890455110069	4.584077571187876	3.96227921714898	6.004805669386158	3.51048420998797	5.265513057340575	4.472586367663582	6.853208211527817	5.585674573107581	3.8567282377206897	6.382856809835008	4.088983826586548	6.049849340251535	6.409523827412196
K02238	19.48894655821172	21.24481830939061	21.955318893584042	21.896806200033836	19.158189516612982	18.430042102436843	21.0620522293623	18.529286380320556	17.818341349972325	19.990835314279764	17.74094989351517	18.72304664218269	19.515604626890344	14.973377117122551	16.8671679668742
K02255	213.1753907478467	234.6414307921088	81.54832731902644	112.82068718303147	176.14096630199398	198.92743856598497	207.01780283333736	154.62370013922668	185.5848783681733	192.26479846380832	198.4929466346915	170.20951492893354	204.6350542305359	210.08101834023458	194.815790017397
K02257	233.6267544200442	320.00007578519603	305.92686106664354	300.7161384804647	318.54064360458005	271.1849052215707	274.9152080464132	336.402388939268	210.53055625813454	216.9593597343892	364.0751456408331	331.6957922177592	404.6235359308598	388.85406634466744	407.6794497593494
K02297	540.15660522451	1116.680762387344	702.8114718352781	802.6743529898117	806.9315047146542	1539.6398664305573	1106.866271106224	1079.1711964262558	1086.6446940198507	1338.210034567669	1051.8583480343561	1112.3191800605807	1154.5803423070745	1040.422840289758	1034.800754767732
K02298	620.2778299638248	1109.852070787897	776.6392474554618	807.0537142298185	1067.9975797693953	1572.4043857237784	1097.9980385885979	1180.4433306083527	1057.8612195314338	1315.5733534029698	1374.2808287078058	1290.4008850549774	1382.2623962874618	1219.6496269947095	1187.6172965476123
K02299	191.28040140467058	291.3575082430712	242.71484403236863	235.02571988036317	276.50700391887693	309.8002315314384	257.17874301116075	296.14911163029575	215.7389944988957	227.54274313606675	314.45190898216026	342.3338869008176	362.2467944553265	336.5228695514917	331.439850549078
K02300	151.58069545275782	207.7060361498457	202.90574933521074	204.1616501888869	180.716056335812	182.54517891937445	158.24252398639308	182.41762970970754	147.75516904053973	137.58398422180778	188.20833800076966	243.39960634837496	243.2945376818996	229.44053622903948	234.45363473955138
K02302	58.7074439531316	59.18199386187384	53.32006017013267	53.17795791436789	60.333999820975215	64.35887718311278	62.909024421911084	68.04720687945307	65.24254217374482	62.618351793258675	61.96476701937908	63.19028241736658	64.68028962055085	62.91843313861597	60.04711796207215
K02313	122.22697347619203	143.59220946614903	135.35092197033677	123.03919674304726	140.39807541279066	114.38327717544136	148.82002693641522	147.91482058773133	145.28801408438972	153.16507645205525	182.8089184679607	182.33694286762005	180.8446028758505	164.1021633543229	171.8764415824481
K02314	115.73065795678812	110.20749497996378	91.68155142375754	86.12743772013309	93.78934569326952	100.63388068632182	113.34709686591029	106.06419100459352	103.6205081583006	115.53526880164628	138.07087091040069	152.76303964871786	146.45996615228182	145.801369100062	132.9132835789687
K02315	29.3537219765658	37.17843204143357	39.08529297539137	35.86905396576971	35.17100463497607	28.668954381568422	33.53300420727419	29.071811389813284	27.961089503033495	37.92379052267779	38.0530519455108	32.127045942836205	36.800854439278936	32.366693970345715	31.878947457392236
K02316	142.43773286989307	158.5773938093799	137.28105989504746	146.81287204594113	142.9715635568133	117.01614033293234	139.67466215261317	128.10765238807832	160.91332880667315	114.94730305710864	191.03660537509816	159.5714202458752	186.60635281331338	194.80514875609944	168.671679668742
K02317	19.248342279715278	21.813875942677857	18.57757752534034	19.8113960857449	22.303563914862874	18.137501751604514	26.604697552878697	19.487697744819894	25.219806218422367	22.048715420161507	28.79690417498115	23.616570196389528	21.931822342600576	22.38444255893068	24.963408590973817
K02335	208.84451373491078	191.2033647845155	171.05847357748445	177.8854827488463	204.449335886243	209.4588911959489	216.44029988331522	194.55750699336582	202.58083473276227	244.2997668553895	245.03080070318782	240.20817794345746	240.6924570649809	228.07932012748287	227.03208083412673
K02336	30.556743369048007	28.832253419887255	34.01868092302582	32.32385677147852	32.02563023672618	21.940526312424815	26.604697552878697	31.9470454833113	22.204394605350128	19.402869569742126	24.94017593726046	27.446284282290534	23.418725552268413	22.23319632542439	22.93934843494891
K02337	250.95026247178794	257.02436436807386	226.06740443173896	222.51325919462954	243.62354430080987	241.9308701383376	243.32212970236975	245.03383885699768	259.5995270526737	269.582293870508	260.4577136540706	269.1437954813762	260.9515132967052	277.5368384840392	262.79047692390003
K02338	110.19675955136998	112.67341139087519	113.15433583616391	101.35093155444233	101.22386699822381	105.02198594880677	95.333499564482	100.95266372726371	130.21095601902852	121.7089091192915	146.29855781753815	148.29503988183336	140.88407911602744	148.82629377018776	136.9614038910185
K02339	41.14333162289141	36.609374408146316	37.637689531858356	37.328841045771966	32.02563023672618	33.64214034571805	44.34116258813116	43.767452312136484	41.941634254550245	34.395996055451945	54.50842575978575	45.318283349828555	44.42123338882659	42.953930315785904	46.04736854956656
K02340	88.0611659296974	81.18555568231412	80.82452559725994	82.5822405258419	90.358028167906	98.00101752883083	101.70754168652586	89.45172735327164	96.21904328985056	104.36391965543112	88.70474946757587	86.59409072009494	100.3659666525789	97.40257437804972	87.70927342774584
K02341	30.797347647544445	41.73089310773155	33.53614644184815	36.0775949771986	46.89467284663476	41.833270169023315	42.40123672490042	50.15686140879874	45.5053025245447	40.27565350082835	42.16689539907954	38.72266464633238	36.98671734048742	41.44146798072302	36.60175448811702
K02342	121.02395208370982	118.93304535703493	122.32249097853966	120.53670460590054	116.37885273524603	120.23408419208798	131.08356190116274	122.6766546559154	117.05279625289512	137.29000134953898	106.95992979278712	127.86989809036133	118.39466806980141	108.29230319050248	113.85338377640085
K02343	90.46720871466181	93.894509492396	90.7164824614022	82.99932254869968	106.37084328626909	94.78307366967519	96.16489636300946	105.7447205497604	112.3926146690562	88.78282742518365	135.24260353607218	122.33808885517098	122.66951479759645	125.0806351097005	109.29924842534481
K02344	21.173176507686808	26.745708764500677	23.64418957770589	32.32385677147852	27.73648333002178	25.743550873245116	36.30432686903239	31.308104573645075	32.62127108687241	29.398287226882008	37.795936729662756	32.33980783649737	37.17258024169589	36.75283474202808	32.553634176067206
K02345	48.1208556992882	56.14701981767518	53.32006017013267	56.30607308580129	47.75250222797564	66.11411928810678	78.15129906158117	64.53303187628883	74.83703366988377	82.31520423526962	60.67919094013885	53.828759096275235	49.06780591903858	48.70128718902486	53.97493749399744
K02346	16.120486659261545	15.933613732042957	17.12997408180733	17.934526982884854	16.298758245476716	14.334477190784211	22.72484582641722	14.376170467490086	18.640726335355662	16.463040847053925	16.71248903012299	16.59542770557102	17.47111271359707	13.460914782059666	17.879198044886653
K02348	36.81245460995547	32.43628509737316	43.910637787168085	42.12528430863652	48.3243884822029	38.9078666607	31.59307834404345	40.57274776380535	34.81429771456131	46.74327669074239	41.65266496738345	37.65885517802655	37.17258024169589	40.98772928020415	44.52932343254789
K02355	6682.062022403159	7029.379258119618	6778.644391583925	6240.589767009643	6925.542538692036	7866.410033881377	7607.003574260077	7204.3782269415315	7477.12428710531	8147.441322058079	11409.74481847289	11158.297513059899	12331.445906478986	10344.183648195582	10867.347649377378
K02356	320.48489895725936	313.8352847579175	267.4447361927243	262.24032187183377	237.61873863142372	278.7909543432113	300.8270749338523	256.53477523098974	307.02372787644623	318.5304421032665	395.18608675844666	533.3940674085455	545.6005464974915	507.58235964710383	496.3164174252733
K02357	1328.3762215788506	1217.2142776014243	1303.0843664203012	1254.5827247562243	1230.4132759699353	1238.908385774921	1248.480859122068	1204.403614720836	1334.1825746202355	1533.1206788818968	1357.0541092459866	1584.8633458820325	1506.9764029983514	1546.7952300688114	1481.443362530561
K02358	5216.541362081337	5001.447538961626	4954.060884630856	4719.804441164436	5297.811287597717	5542.615757044757	5562.460280547966	5378.444842342874	5720.921150819191	6729.1209547971575	8124.069475150709	8020.485105345009	7722.324750860509	7342.702144263289	7541.901148868295
K02361	0.48120855699288195	2.655602288673826	0.7238017217665068	2.29395112571783	1.1437725084545063	0.8776210524969925	1.108529064703279	1.277881819332452	0.5482566569222254	0.8819486168064602	217.77658782329493	281.9095091010462	124.8998696120982	164.70714828834807	162.59949920066728
K02362	3.8496684559430556	3.4143457997234905	1.930137924710685	2.0854101142889365	1.7156587626817597	2.9254035083233085	2.4941903955823777	2.236293183831791	3.563668269994465	1.4699143613441004	6.942110827897242	5.744571128851507	3.3455322217526304	5.898603106745247	4.554135351056034
K02363	2.646647063460851	2.845288166436242	1.930137924710685	3.3366561828622987	2.2875450169090126	3.803024560820301	1.3856613308790988	3.8336454579973562	1.3706416423055634	1.4699143613441004	228.83254210476093	250.2079869455323	125.8291841181406	156.99359037952735	164.11754431768597
K02364	16.361090937757986	13.847069076656378	13.510965472974794	14.389329788593663	13.725270101454077	10.823992980796241	14.410877841142627	15.334581831989425	13.158159766133409	13.523212124365724	132.41433616174368	168.93294356696654	89.77178128369557	104.96488605336414	105.75714315230123
K02372	302.68018234852275	281.30415672166316	271.90818014361776	279.02787329185975	284.51341147805846	278.49841399237897	262.4442560685013	269.9525343339805	330.5987641241019	339.55021747048715	350.4480392008867	404.6731217435395	373.39856852783527	383.56044817194737	369.5596501542137
K02377	3.368459898950174	3.2246599219610745	3.619008608832534	2.0854101142889365	4.0032037795907724	3.51048420998797	1.3856613308790988	2.555763638664904	2.741283284611127	2.3518629781505607	1.799806510936322	1.2765713619670016	2.044491913293274	1.5124623350628839	1.349373437349936
K02379	33.443994711005296	28.642567542124837	34.983749885381165	34.20072587433856	31.739687109612554	30.13165613573008	28.821755682285254	27.47445911564772	32.62127108687241	34.983961799989586	28.025558527437013	25.318665345678866	27.69357228006344	28.888030599701082	29.011528903023624
K02380	52.69233699072058	48.938956462703366	54.76766361366568	53.38649892579678	56.90268229561169	54.9975859564782	57.36637909839469	53.990506866796096	57.292820648372555	57.326660092419914	67.36418655218804	71.4879962701521	68.39754764472045	62.464694438097105	61.73383475875957
K02381	0.9624171139857639	0.7587435110496646	0.7238017217665068	1.251246068573362	0.5718862542272531	1.4627017541616543	1.108529064703279	1.277881819332452	0.822384985383338	1.1759314890752803	0.257115215848046	1.7020951492893355	0.7434516048339178	0.30249246701257676	0.674686718674968
K02386	2.887251341957292	3.604031677485907	3.3777413682436985	4.170820228577873	3.1453743982498925	2.340322806658647	3.6027194602856567	5.750468186996034	6.030823226144479	4.409743084032301	3.0853825901765517	2.553142723934003	4.088983826586548	3.0249246701257677	3.8794486323810657
K02387	0.721812835489323	1.138115266574497	0.4825344811776712	0.41708202285778734	0.8578293813408798	0.5850807016646618	0.0	0.319470454833113	1.3706416423055634	1.4699143613441004	0.7713456475441379	0.8510475746446677	0.7434516048339178	1.0587236345440187	0.506015039006226
K02388	1.443625670978646	1.327801144336913	0.4825344811776712	0.8341640457155747	0.8578293813408798	1.1701614033293235	1.3856613308790988	0.638940909666226	0.5482566569222254	0.5879657445376402	1.5426912950882758	1.0638094683058346	1.1151774072508769	0.6049849340251535	0.337343359337484
K02389	2.646647063460851	1.327801144336913	1.930137924710685	1.6683280914311494	1.429715635568133	2.340322806658647	1.9399258632307383	1.9168227289986781	1.0965133138444507	2.3518629781505607	3.0853825901765517	1.9148570429505023	1.4869032096678356	1.8149548020754607	1.349373437349936
K02390	4.330877012935938	5.690576332872484	3.86027584942137	5.422066297151235	5.4329194151589055	5.265726314981955	6.374042122043854	5.750468186996034	4.934309912300028	6.761606062182862	8.227686907137471	5.957333022512674	3.5313951229611096	6.049849340251535	7.7588972647621315
K02391	1.2030213924822049	1.7071728998617453	1.4476034435330136	2.502492137146724	2.2875450169090126	1.4627017541616543	2.4941903955823777	1.597352274165565	3.289539941533352	0.8819486168064602	1.28557607924023	1.9148570429505023	1.3010403084593563	0.9074774010377303	1.180701757681194
K02392	3.609064177446615	2.276230533148994	4.342810330599041	3.3366561828622987	6.004805669386158	2.6328631574909775	4.434116258813116	4.472586367663582	4.660181583838916	4.409743084032301	2.828267374328506	2.553142723934003	3.159669320544151	3.3274171371383443	4.722807030724776
K02393	1.684229949475087	1.8968587776241614	1.4476034435330136	1.4597870800022557	2.2875450169090126	2.9254035083233085	1.3856613308790988	0.9584113644993391	1.0965133138444507	2.6458458504193807	1.28557607924023	2.127618936611669	1.1151774072508769	1.8149548020754607	1.180701757681194
K02394	1.9248342279715278	2.655602288673826	2.412672405888356	2.0854101142889365	2.0016018897953862	2.6328631574909775	2.7713226617581976	1.9168227289986781	2.741283284611127	1.1759314890752803	2.57115215848046	1.9148570429505023	4.4607096290035075	2.722432203113191	2.53007519503113
K02395	1.2030213924822049	1.7071728998617453	2.6539396464771916	3.128115171433405	2.5734881440226394	1.4627017541616543	1.6627935970549186	2.236293183831791	4.660181583838916	3.2338115949570208	1.28557607924023	2.127618936611669	1.3010403084593563	1.5124623350628839	1.180701757681194
K02396	10.586588253843404	7.39774923273423	11.822094788852946	8.341640457155746	9.436123194749678	4.680645613317294	6.374042122043854	8.945172735327164	9.594491496138945	9.701434784871063	8.999032554681609	8.510475746446676	10.03659666525789	7.108572974795554	7.084210546087164
K02397	20.932572229190367	18.020158387429536	17.612508562985	21.271183165747154	18.014417008158475	24.86592982074812	13.02521651026353	20.12663865448612	18.09246967843344	16.757023719322746	12.598645576554253	15.531618237265185	17.28524981238859	15.729608284653992	14.843107810849295
K02398	3.1278556204537327	3.9834034330107393	3.619008608832534	3.96227921714898	4.289146906704399	1.755242104993985	3.325587194109837	4.792056822496695	3.0154116130722395	2.9398287226882007	2.828267374328506	3.191428404917504	2.044491913293274	3.3274171371383443	3.542105273043582
K02399	8.180545468878993	7.208063354971814	7.961818939431575	7.716017422869066	8.006407559181545	5.850807016646617	7.759703452922953	8.625702280494052	6.853208211527817	7.643554678989322	7.7134564754413795	7.659428171802009	7.062790245922219	8.621035309858438	7.927568944430874
K02400	12.51142248181493	10.812095032457721	11.339560307675274	8.758722480013533	10.293952576090557	10.823992980796241	7.205438920571313	12.459347738491408	8.22384985383338	6.4676231899140415	8.741917338833563	6.808380597157342	7.248653147130699	6.957326741289266	8.264912303768359
K02401	0.48120855699288195	2.46591641091141	0.7238017217665068	1.4597870800022557	0.8578293813408798	1.4627017541616543	0.5542645323516395	1.277881819332452	2.1930266276889014	1.7638972336129204	1.028460863392184	1.2765713619670016	0.5575887036254384	1.8149548020754607	1.8553884763561619
K02402	8.180545468878993	7.587435110496646	7.72055169884274	8.133099445726852	8.578293813408798	3.51048420998797	8.591100251450413	5.430997732162921	7.401464868450042	4.703725956301121	6.684995612049195	7.2339043844796755	9.107282159215494	6.503588040770401	7.084210546087164
K02403	5.533898405418142	5.500890455110069	6.514215495898561	5.839148320009023	3.1453743982498925	3.51048420998797	4.711248524988936	3.19470454833113	3.289539941533352	3.821777339494661	4.113843453568736	5.744571128851507	5.575887036254384	4.839879472201228	4.385463671387292
K02405	1.2030213924822049	1.327801144336913	1.206336202944178	1.876869102860043	1.7156587626817597	1.1701614033293235	1.9399258632307383	1.597352274165565	0.822384985383338	1.7638972336129204	1.28557607924023	0.6382856809835008	0.7434516048339178	1.3612161015565956	1.180701757681194
K02406	79.8806204608184	77.96089576035304	82.03086180020411	82.99932254869968	76.91870119356555	64.65141753394512	65.9574793498451	73.15873415678288	56.47043566298921	44.39141371259183	53.73708011224161	53.190473415291734	50.36884622749793	54.902382762782686	46.72205526824153
K02407	2.4060427849644097	2.086544655386578	5.066612052365548	2.9195741600045113	5.4329194151589055	2.340322806658647	3.8798517264614767	2.236293183831791	3.563668269994465	4.115760211763481	3.0853825901765517	2.978666511256337	3.159669320544151	1.966201035581749	3.7107769527123238
K02408	0.9624171139857639	1.138115266574497	0.9650689623553425	1.251246068573362	2.5734881440226394	1.755242104993985	0.5542645323516395	0.319470454833113	2.1930266276889014	0.0	0.257115215848046	1.7020951492893355	1.3010403084593563	0.7562311675314419	0.506015039006226
K02409	0.721812835489323	1.327801144336913	1.6888706841218493	2.0854101142889365	1.429715635568133	0.5850807016646618	1.108529064703279	0.319470454833113	1.3706416423055634	1.7638972336129204	2.57115215848046	2.127618936611669	0.7434516048339178	1.209969868050307	1.012030078012452
K02410	2.646647063460851	2.655602288673826	0.7238017217665068	1.6683280914311494	2.0016018897953862	0.5850807016646618	1.9399258632307383	2.236293183831791	1.3706416423055634	1.1759314890752803	1.028460863392184	2.3403808302728364	1.1151774072508769	2.1174472690880375	1.349373437349936
K02411	0.9624171139857639	2.46591641091141	1.930137924710685	0.8341640457155747	1.429715635568133	0.8776210524969925	0.8313967985274593	0.638940909666226	0.0	0.8819486168064602	0.7713456475441379	0.6382856809835008	1.1151774072508769	0.9074774010377303	0.506015039006226
K02412	0.721812835489323	1.327801144336913	1.6888706841218493	1.0427050571444683	0.28594312711362657	1.1701614033293235	0.5542645323516395	2.236293183831791	1.0965133138444507	0.2939828722688201	1.028460863392184	0.8510475746446677	0.18586290120847945	0.6049849340251535	0.84335839834371
K02413	0.9624171139857639	1.327801144336913	0.0	0.41708202285778734	0.5718862542272531	0.2925403508323309	0.27713226617581976	0.9584113644993391	1.0965133138444507	0.2939828722688201	0.257115215848046	0.42552378732233387	0.3717258024169589	0.7562311675314419	0.84335839834371
K02414	3.8496684559430556	3.604031677485907	1.4476034435330136	2.9195741600045113	2.0016018897953862	0.5850807016646618	2.4941903955823777	3.19470454833113	3.563668269994465	2.3518629781505607	1.5426912950882758	2.127618936611669	2.2303548145017538	2.722432203113191	3.204761913706098
K02415	1.443625670978646	1.5174870220993293	0.9650689623553425	1.251246068573362	1.429715635568133	0.8776210524969925	0.8313967985274593	1.277881819332452	1.3706416423055634	1.4699143613441004	1.799806510936322	2.127618936611669	1.1151774072508769	1.3612161015565956	1.68671679668742
K02416	4.0902727344394965	3.4143457997234905	3.86027584942137	3.5451971942911924	3.1453743982498925	1.755242104993985	3.048454927934017	4.472586367663582	2.741283284611127	3.527794467225841	2.828267374328506	2.978666511256337	2.416217715710233	3.1761709036320562	3.204761913706098
K02417	1.443625670978646	0.9484293888120807	0.4825344811776712	0.8341640457155747	0.28594312711362657	0.2925403508323309	0.27713226617581976	0.638940909666226	0.822384985383338	0.8819486168064602	0.514230431696092	0.0	0.5575887036254384	0.45373870051886517	0.337343359337484
K02418	0.24060427849644098	0.7587435110496646	0.2412672405888356	0.8341640457155747	0.8578293813408798	0.5850807016646618	0.0	0.638940909666226	0.2741283284611127	0.2939828722688201	1.028460863392184	0.42552378732233387	0.18586290120847945	0.15124623350628838	0.337343359337484
K02419	0.721812835489323	0.9484293888120807	0.7238017217665068	1.6683280914311494	1.1437725084545063	0.8776210524969925	0.8313967985274593	1.9168227289986781	1.3706416423055634	1.1759314890752803	0.514230431696092	1.0638094683058346	0.9293145060423973	1.8149548020754607	1.518045117018678
K02420	0.721812835489323	1.138115266574497	0.4825344811776712	0.8341640457155747	0.28594312711362657	0.8776210524969925	0.5542645323516395	1.277881819332452	0.822384985383338	0.5879657445376402	0.0	1.0638094683058346	0.7434516048339178	0.7562311675314419	0.84335839834371
K02421	2.165438506467969	5.500890455110069	3.619008608832534	3.5451971942911924	3.4313175253635193	1.755242104993985	4.156983992637296	3.514175003164243	4.11192492691669	3.821777339494661	2.056921726784368	3.6169521922398378	2.416217715710233	2.722432203113191	4.048120312049808
K02422	2.165438506467969	1.5174870220993293	2.1714051652995203	3.5451971942911924	2.5734881440226394	2.340322806658647	3.6027194602856567	2.875234093498017	1.0965133138444507	2.6458458504193807	2.57115215848046	1.9148570429505023	1.8586290120847946	1.8149548020754607	1.349373437349936
K02423	0.24060427849644098	1.7071728998617453	2.1714051652995203	1.4597870800022557	1.1437725084545063	0.5850807016646618	2.4941903955823777	1.277881819332452	1.3706416423055634	0.2939828722688201	0.7713456475441379	1.4893332556281684	1.6727661108763152	0.7562311675314419	0.674686718674968
K02424	168.90420350450157	222.88090637083897	316.7838868931412	277.77662722328637	321.97196112994357	547.6355367581234	470.8477202327178	371.86360942574356	467.38880002619715	512.1181634922846	348.13400225825427	234.2508449209448	257.0483923713271	273.1506977123568	286.7418554368614
